Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_rank,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2017/08/28,Hard,1st Round,Anderson K.,32,1.04,Aragone J.,534,13,0,0.5648148148,0,0.5158429482,0,0.6125,0,0.5453296703,0,0.5753424658,0,0.518019802,0,0.6153846154,0,0.5461215933,0,0.6,0,0.5291083272,0,0.8,0,0.5764705882,0,0.5135135135,0,0.5131868132,0,0.6666666667,0,0.5213675214,0,0,0,0,0,0,0,0,0,-502,0.5648148148,0.5158429482,0.6125,0.5453296703,0.5753424658,0.518019802,0.6153846154,0.5461215933,0.6,0.5291083272,0.8,0.5764705882,0.5135135135,0.5131868132,0.6666666667,0.5213675214,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Ferrer D.,25,1.2,Kukushkin M.,103,4.5,1,0.6915137615,0.4150943396,0.5558137373,0.4800445517,0.7297297297,0.3947368421,0.5663094441,0.4536516854,0.6703056769,0.4728682171,0.5489073881,0.4883292383,0.7263157895,0.3684210526,0.5671355499,0.4705882353,0.5510204082,0.3636363636,0.5181885672,0.4939759036,0.5555555556,0.3333333333,0.5818181818,0.4743589744,0.5555555556,0.3571428571,0.5284015852,0.4736842105,0.6,0,0.6373626374,0.4782608696,1,0,0.5964912281,0.4035087719,1,0,0.5964912281,0.4035087719,-78,0.2764194218,0.07576918564,0.3349928876,0.1126577587,0.1974374598,0.06057814981,0.3578947368,0.09654731458,0.1873840445,0.02421266357,0.2222222222,0.1074592075,0.1984126984,0.05471737468,0.6,0.1591017678,1,0.1929824561,1,0.1929824561
US Open,2017/08/28,Hard,1st Round,Cilic M.,7,1.04,Sandgren T.,105,13,0,0.6452702703,0.1666666667,0.5352470221,0.3941605839,0.7109375,0,0.5590551181,0.25,0.6549707602,0.5,0.5365686945,0.5,0.7419354839,0,0.5660869565,0.6666666667,0.6774193548,0.1666666667,0.5534941249,0.3941605839,0.75,0,0.5779816514,0.25,0.6315789474,0.5,0.537250787,0.5,0.6,0,0.5403225806,0.6666666667,0,0,0,0,0,0,0,0,-98,0.4786036036,0.1410864381,0.7109375,0.3090551181,0.1549707602,0.03656869446,0.7419354839,-0.1005797101,0.5107526882,0.159333541,0.75,0.3279816514,0.1315789474,0.03725078699,0.6,-0.126344086,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Giannessi A.,91,4,Gulbis E.,255,1.25,1,0.4285714286,0.4974489796,0.4708029197,0.5045377481,0.5,0.4626865672,0.5074626866,0.4916030534,0.3333333333,0.5087719298,0.4382022472,0.503419253,0.5,0.36,0.4615384615,0.5027247956,0.5,0.5,0.4864864865,0.5,0.5,0.5,0.575,0.4473684211,0.3333333333,0,0.4382022472,0.358974359,0.5,0,0.4615384615,0.1666666667,0,0,0,0,0,0,0,0,-164,-0.06887755102,-0.03373482837,0.03731343284,0.01585963313,-0.1754385965,-0.06521700583,0.14,-0.0411863341,0,-0.01351351351,0,0.1276315789,0.3333333333,0.07922788822,0.5,0.2948717949,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Escobedo E.,77,2.1,Albot R.,138,1.72,1,0.3461538462,0.2666666667,0.4651851852,0.4569037657,0.2,0.2,0.4090909091,0.3806451613,0.3076923077,0.1428571429,0.4626436782,0.4338235294,0.3333333333,0,0.4222222222,0.3521126761,0.3636363636,0.3076923077,0.461928934,0.4727793696,0.2,0.2,0.4210526316,0.4431818182,0.3076923077,0.1538461538,0.4626436782,0.4560906516,0.3333333333,0,0.4222222222,0.4186046512,0,0,0,0,0,0,0,0,-61,0.07948717949,0.008281419495,0,0.0284457478,0.1648351648,0.02882014875,0.3333333333,0.07010954617,0.05594405594,-0.01085043562,0,-0.0221291866,0.1538461538,0.006553026603,0.3333333333,0.003617571059,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Paire B.,41,1.5,Lacko L.,120,2.62,0,0.4765100671,0.3735632184,0.4916569655,0.4621461488,0.5,0.3170731707,0.4880239521,0.4139072848,0.4503311258,0.406504065,0.4835790018,0.4681197137,0.4782608696,0.3181818182,0.4709418838,0.4261501211,0.4482758621,0.4615384615,0.4885970974,0.4968152866,0.5555555556,0.6666666667,0.46875,0.4222222222,0.3888888889,0.5454545455,0.4690949227,0.5105633803,0.5,0.6666666667,0.4396551724,0.4615384615,0,0,0,0,0,0,0,0,-79,0.1029468487,0.02951081668,0.1829268293,0.07411666733,0.04382706079,0.01545928808,0.1600790514,0.0447917627,-0.01326259947,-0.008218189181,-0.1111111111,0.04652777778,-0.1565656566,-0.04146845754,-0.1666666667,-0.02188328912,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Isner J.,15,1.14,Herbert P.H.,65,5.5,0,0.6292775665,0.3571428571,0.516126943,0.4716267339,0.623655914,0.375,0.6128117914,0.475,0.6505376344,0.3823529412,0.5182086146,0.4749124854,0.6538461538,0.4,0.6090163934,0.4732142857,0.6315789474,0.3461538462,0.5122096486,0.4584527221,0.6,0.2,0.6178010471,0.4431818182,0.625,0.3529411765,0.5207234363,0.4516908213,0.6,0,0.6298701299,0.4,1,0,0.5526315789,0.4473684211,1,0,0.5526315789,0.4473684211,-50,0.2721347094,0.04450020908,0.248655914,0.1378117914,0.2681846932,0.04329612921,0.2538461538,0.1358021077,0.2854251012,0.05375692654,0.4,0.1746192289,0.2720588235,0.06903261507,0.6,0.2298701299,1,0.1052631579,1,0.1052631579
US Open,2017/08/28,Hard,1st Round,Tsonga J.W.,12,1.1,Copil M.,87,7,0,0.6897810219,0.3728813559,0.542727519,0.4741913283,0.768707483,0.2,0.584623323,0.4278074866,0.6978021978,0.4285714286,0.5444866118,0.4877697842,0.7702702703,0.5,0.5870967742,0.4545454545,0.7450980392,0.3529411765,0.5613905325,0.4673913043,0.7692307692,0,0.6145251397,0.4727272727,0.756097561,0.4444444444,0.5582938389,0.4954545455,0.8888888889,0,0.609929078,0.5185185185,0,0,0,0,0,0,0,0,-75,0.316899666,0.06853619067,0.568707483,0.1568158364,0.2692307692,0.05671682768,0.2702702703,0.1325513196,0.3921568627,0.0939992282,0.7692307692,0.1417978669,0.3116531165,0.06283929341,0.8888888889,0.0914105595,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Schwartzman D.,33,1.2,Berlocq C.,95,4.5,0,0.4576271186,0.4160839161,0.4966910484,0.4822254335,0.3333333333,0.2325581395,0.4666666667,0.4332627119,0.487804878,0.32,0.4961538462,0.4446227929,0.2857142857,0.25,0.4671532847,0.3622641509,0.5454545455,0.3870967742,0.5165662651,0.4618369987,0.4285714286,0.2,0.4972067039,0.3980582524,0.5555555556,0.5,0.5113122172,0.4528301887,0.3333333333,0.3333333333,0.4942528736,0.375,0,1,0.3333333333,0.6666666667,0,1,0.3333333333,0.6666666667,-62,0.04154320256,0.01446561489,0.1007751938,0.0334039548,0.167804878,0.05153105322,0.03571428571,0.1048891337,0.1583577713,0.05472926635,0.2285714286,0.09914845148,0.05555555556,0.05848202852,0,0.1192528736,-1,-0.3333333333,-1,-0.3333333333
US Open,2017/08/28,Hard,1st Round,Ramos-Vinolas A.,24,1.3,Istomin D.,86,3.5,0,0.4730538922,0.4570637119,0.4985855728,0.4920566303,0.52,0.5076923077,0.4954627949,0.4591920857,0.406779661,0.4562211982,0.482689747,0.492060595,0.25,0.5,0.4663212435,0.4564315353,0.5373134328,0.347826087,0.5098259405,0.4554794521,0.6,0.5714285714,0.556561086,0.3373493976,0.4193548387,0.4,0.4845105328,0.4607843137,0.3333333333,0.6,0.5252525253,0.4,0,0,0,0,0,0,0,0,-62,0.0159901803,0.006528942561,0.01230769231,0.03627070918,-0.04944153714,-0.009370847995,-0.25,0.009889708254,0.1894873459,0.05434648843,0.02857142857,0.2192116884,0.01935483871,0.02372621911,-0.2666666667,0.1252525253,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Lorenzi P.,40,2.62,Sousa J.,50,1.5,0,0.3828828829,0.4497991968,0.4641452911,0.4804160572,0.1935483871,0.4545454545,0.4024725275,0.4415744157,0.3294117647,0.448,0.4493177388,0.4802441375,0.2666666667,0.5,0.3578947368,0.4403892944,0.4838709677,0.4444444444,0.4846202134,0.495202952,0.5555555556,0.4285714286,0.4754901961,0.4659090909,0.4545454545,0.4137931034,0.472027972,0.4865951743,0.6,0.5,0.4587155963,0.4631578947,0,1,0.4078947368,0.5921052632,0,1,0.4078947368,0.5921052632,-10,-0.0669163139,-0.01627076606,-0.2609970674,-0.03910188827,-0.1185882353,-0.0309263987,-0.2333333333,-0.08249455756,0.0394265233,-0.0105827386,0.126984127,0.009581105169,0.0407523511,-0.01456720223,0.1,-0.004442298407,-1,-0.1842105263,-1,-0.1842105263
US Open,2017/08/28,Hard,1st Round,Sela D.,71,1.25,Eubanks C.,324,4,0,0.4076923077,0.3333333333,0.4776257112,0.4347826087,0.3793103448,0,0.421875,0.3888888889,0.4228571429,0.3333333333,0.4814728502,0.4347826087,0.4117647059,0,0.4249578415,0.3888888889,0.4,0.5,0.5037593985,0.4583333333,0.6,0,0.4428571429,0.4166666667,0.3157894737,0.4,0.4901098901,0.4590163934,0.3333333333,0,0.3650793651,0.4666666667,0,0,0,0,0,0,0,0,-253,0.07435897436,0.04284310251,0.3793103448,0.03298611111,0.08952380952,0.04669024146,0.4117647059,0.0360689526,-0.1,0.04542606516,0.6,0.02619047619,-0.08421052632,0.03109349667,0.3333333333,-0.1015873016,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Khachanov K.,29,1.4,Lu Y.H.,63,3,1,0.5277777778,0.4161290323,0.5046391753,0.4795643818,0.6363636364,0.3220338983,0.5462184874,0.429389313,0.4444444444,0.4267782427,0.4989451477,0.487460815,0.5,0.3103448276,0.525862069,0.4361290323,0.5454545455,0.3,0.5144927536,0.478976234,0.6363636364,0,0.5561497326,0.4411764706,0.4642857143,0.4230769231,0.5153129161,0.4960254372,0.5,0,0.5543478261,0.4634146341,0,1,0.5,0.5,0,1,0.5,0.5,-34,0.1116487455,0.02507479345,0.3143297381,0.1168291744,0.01766620177,0.01148433263,0.1896551724,0.08973303671,0.2454545455,0.03551651962,0.6363636364,0.114973262,0.04120879121,0.01928747891,0.5,0.09093319194,-1,0,-1,0
US Open,2017/08/28,Hard,1st Round,Medvedev D.,54,2.1,Shapovalov D.,69,1.72,1,0.5333333333,0.5,0.5109938434,0.4844192635,0.3333333333,0,0.5390070922,0.5526315789,0.5384615385,0.5555555556,0.5088566828,0.4854771784,0,0,0.5125,0.5185185185,0.55,0.5555555556,0.513,0.4888888889,0.3333333333,0,0.5238095238,0.5862068966,0.5384615385,0.5555555556,0.5088566828,0.4854771784,0,0,0.5125,0.5185185185,0,0,0,0,0,0,0,0,-15,0.03333333333,0.02657457999,0.3333333333,-0.01362448675,-0.01709401709,0.02337950435,0,-0.006018518519,-0.005555555556,0.02411111111,0.3333333333,-0.06239737274,-0.01709401709,0.02337950435,0,-0.006018518519,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Zverev M.,27,1.08,Kwiatkowski T.S.,710,8,0,0.417721519,0,0.4781722439,0.3333333333,0.3461538462,0,0.4678899083,0,0.4206349206,0,0.4851171628,0,0.4,0,0.4803921569,0,0.5084745763,0,0.5068942876,0.3333333333,0.7,0,0.5279187817,0,0.4871794872,0,0.5125881168,0,0.7142857143,0,0.5267175573,0,0,0,0,0,0,0,0,0,-683,0.417721519,0.1448389106,0.3461538462,0.4678899083,0.4206349206,0.4851171628,0.4,0.4803921569,0.5084745763,0.1735609543,0.7,0.5279187817,0.4871794872,0.5125881168,0.7142857143,0.5267175573,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Muller G.,23,1.25,Tomic B.,146,4,0,0.5088235294,0.5226480836,0.4957180501,0.4977468778,0.4461538462,0.5820895522,0.5034782609,0.5065326633,0.517699115,0.5414364641,0.501003009,0.5003147954,0.5135135135,0.6388888889,0.5159574468,0.5040650407,0.6393442623,0.3703703704,0.5241986172,0.4628820961,0.5555555556,0.3333333333,0.552238806,0.4193548387,0.5813953488,0.4285714286,0.5215686275,0.4798534799,0.3333333333,0.5,0.5185185185,0.4366197183,0.75,0.25,0.55,0.45,0.75,0.25,0.55,0.45,-123,-0.01382455421,-0.002028827751,-0.1359357061,-0.003054402447,-0.02373734904,0.0006882136441,-0.1253753754,0.01189240616,0.2689738919,0.06131652115,0.2222222222,0.1328839673,0.1528239203,0.0417151476,-0.1666666667,0.08189880021,0.5,0.1,0.5,0.1
US Open,2017/08/28,Hard,1st Round,Tipsarevic J.,67,3,Kokkinakis T.,222,1.4,0,0.5346062053,0.4042553191,0.5088426647,0.4745247148,0.5802469136,0.4,0.5088090204,0.4596273292,0.5611814346,0.4375,0.5213168724,0.4816513761,0.641025641,0.5,0.536121673,0.5096153846,0.3913043478,0.5,0.490228013,0.475,0.3333333333,0,0.52,0.425,0.4615384615,0.8,0.5014749263,0.5182481752,0.5,0,0.5348837209,0.6,0,0,0,0,0,0,0,0,-155,0.1303508861,0.03431794988,0.1802469136,0.04918169124,0.1236814346,0.03966549628,0.141025641,0.02650628839,-0.1086956522,0.01522801303,0.3333333333,0.095,-0.3384615385,-0.01677324893,0.5,-0.06511627907,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Querrey S.,21,1.33,Simon G.,39,3.25,0,0.5572815534,0.5879699248,0.5128540305,0.5177844629,0.5176470588,0.6228070175,0.5463556851,0.518668466,0.5726744186,0.5925925926,0.5153575881,0.5211282374,0.5454545455,0.649122807,0.5392857143,0.5296474359,0.6086956522,0.4693877551,0.5235434956,0.4983766234,0.6363636364,0.5,0.5375,0.4539877301,0.5714285714,0.5151515152,0.5153933865,0.5118306351,0.5,0.6,0.5132743363,0.4770642202,0.2,0.8,0.4716981132,0.5283018868,0.2,0.8,0.4716981132,0.5283018868,-18,-0.03068837141,-0.004930432426,-0.1051599587,0.02768721909,-0.01991817399,-0.005770649269,-0.1036682616,0.009638278388,0.1393078971,0.02516687223,0.1363636364,0.08351226994,0.05627705628,0.003562751427,-0.1,0.0362101161,-0.6,-0.05660377358,-0.6,-0.05660377358
US Open,2017/08/28,Hard,1st Round,Mahut N.,115,1.8,Fucsovics M.,117,2,0,0.4658753709,0.3125,0.4950438646,0.4730077121,0.4098360656,0,0.4827890556,0.4230769231,0.4316939891,0.5,0.4874863983,0.4817518248,0.4166666667,0,0.472361809,0.4,0.3823529412,0.3333333333,0.4734356553,0.4600938967,0.2,0,0.4196428571,0.3870967742,0.4615384615,0.5,0.4922360248,0.4615384615,0.3333333333,0,0.4880952381,0.3571428571,0,0,0,0,0,0,0,0,-2,0.1533753709,0.02203615256,0.4098360656,0.05971213253,-0.06830601093,0.005734573441,0.4166666667,0.07236180905,0.04901960784,0.01334175854,0.2,0.03254608295,-0.03846153846,0.03069756331,0.3333333333,0.130952381,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Pouille L.,20,1.22,Bemelmans R.,96,4.33,0,0.5476190476,0.3181818182,0.497318236,0.4740566038,0.4814814815,0.3076923077,0.4814814815,0.4493670886,0.5,0.3333333333,0.490815155,0.477093207,0.4,0.25,0.4642857143,0.4375,0.6481481481,0.5,0.5201072386,0.4888888889,0.6363636364,0.6666666667,0.5597826087,0.4444444444,0.5833333333,0,0.5122210414,0.2941176471,0.6666666667,0,0.525,0,0,0,0,0,0,0,0,0,-76,0.2294372294,0.02326163222,0.1737891738,0.03211439287,0.1666666667,0.01372194804,0.15,0.02678571429,0.1481481481,0.03121834972,-0.0303030303,0.1153381643,0.5833333333,0.2181033944,0.6666666667,0.525,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Fabbiano T.,82,2,Smith J.P.,202,1.8,0,0.1785714286,0.2777777778,0.4127218935,0.4651685393,0,0,0.2978723404,0.3333333333,0.2352941176,0.09090909091,0.4153846154,0.40625,0,0,0.298245614,0.1621621622,0.1666666667,0,0.41,0.4,0,0,0.3095238095,0,0.1111111111,0,0.3896713615,0.3684210526,0,0,0.2580645161,0,0,0,0,0,0,0,0,0,-120,-0.09920634921,-0.05244664583,0,-0.03546099291,0.1443850267,0.009134615385,0,0.1360834519,0.1666666667,0.01,0,0.3095238095,0.1111111111,0.02125030887,0,0.2580645161,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Sock J.,16,1.36,Thompson J.,73,3.25,1,0.6,0.3142857143,0.5151781014,0.4710659898,0.5641025641,0.1818181818,0.5433604336,0.4173228346,0.6050955414,0.3333333333,0.5155374427,0.4719298246,0.5789473684,0.1666666667,0.5481335953,0.4133333333,0.6833333333,0.375,0.5162703379,0.4799382716,0.6,0.2,0.56,0.4634146341,0.7142857143,0.4117647059,0.5276988636,0.4955947137,0.7142857143,0.3333333333,0.5769230769,0.4912280702,0,0,0,0,0,0,0,0,-57,0.2857142857,0.04411211157,0.3822843823,0.126037599,0.2717622081,0.04360761813,0.4122807018,0.134800262,0.3083333333,0.03633206632,0.4,0.09658536585,0.3025210084,0.03210414998,0.380952381,0.08569500675,0,0,0,0
US Open,2017/08/28,Hard,1st Round,Donaldson J.,51,1.4,Basilashvili N.,62,3,0,0.4262295082,0.4126984127,0.4846153846,0.4704433498,0.3333333333,0.3846153846,0.4726368159,0.4604651163,0.4565217391,0.3939393939,0.4909716251,0.4697156984,0.3333333333,0,0.4933333333,0.4761904762,0.5142857143,0.4523809524,0.5021691974,0.4811229429,0.4285714286,0.5,0.5042016807,0.4782608696,0.5454545455,0.48,0.5072992701,0.4891122278,0.5,0,0.5327102804,0.5194805195,1,0,0.5652173913,0.4347826087,1,0,0.5652173913,0.4347826087,-11,0.0135310955,0.01417203486,-0.05128205128,0.01217169964,0.06258234519,0.02125592671,0.3333333333,0.01714285714,0.0619047619,0.02104625451,-0.07142857143,0.02594081111,0.06545454545,0.01818704227,0.5,0.01322976089,1,0.1304347826,1,0.1304347826
US Open,2017/08/28,Hard,1st Round,Vesely J.,55,2.37,Coric B.,61,1.57,1,0.4785276074,0.4852941176,0.5003541913,0.4921006437,0.4444444444,0.3888888889,0.5064456722,0.4684684685,0.4366197183,0.4675324675,0.4898741106,0.4871934605,0.3333333333,0.1666666667,0.4718614719,0.4526748971,0.5319148936,0.4722222222,0.5029486099,0.5076086957,0.5714285714,0.25,0.4903225806,0.525862069,0.5,0.5,0.4885245902,0.5063694268,0.5,0,0.5,0.5125,0.25,0.75,0.4606741573,0.5393258427,0.25,0.75,0.4606741573,0.5393258427,-6,-0.006766510285,0.008253547612,0.05555555556,0.03797720372,-0.03091274922,0.002680650073,0.1666666667,0.01918657474,0.05969267139,-0.004660085711,0.3214285714,-0.03553948832,0,-0.01784483659,0.5,-0.0125,-0.5,-0.07865168539,-0.5,-0.07865168539
US Open,2017/08/29,Hard,1st Round,Zverev A.,6,1.01,King D.,168,21,0,0.6402439024,0.4285714286,0.5216674517,0.4202898551,0.55,0,0.5676691729,0.380952381,0.625,0.4285714286,0.5175189394,0.4202898551,0.4285714286,0,0.5866141732,0.380952381,0.7702702703,0.5,0.5508474576,0.4471544715,0.6,0,0.6074380165,0.4444444444,0.7291666667,0.5,0.5437048917,0.4471544715,0.6,0,0.6038961039,0.4444444444,0,0,0,0,0,0,0,0,-162,0.2116724739,0.1013775966,0.55,0.186716792,0.1964285714,0.09722908432,0.4285714286,0.2056617923,0.2702702703,0.1036929861,0.6,0.1629935721,0.2291666667,0.0965504202,0.6,0.1594516595,0,0,0,0
US Open,2017/08/29,Hard,1st Round,Nadal R.,1,1.02,Lajovic D.,85,19,0,0.8406593407,0.4191176471,0.5977125808,0.4835132769,0.8801652893,0.4090909091,0.6176104543,0.4646017699,0.7765726681,0.3703703704,0.5721414814,0.4673514307,0.8333333333,0.25,0.5959974984,0.4550561798,0.8095238095,0.4411764706,0.6090425532,0.4948688712,0.85,0.4,0.5982532751,0.5357142857,0.7179487179,0.4782608696,0.5774946921,0.494017094,0.8181818182,0.3333333333,0.5683453237,0.52,1,0,0.8181818182,0.1818181818,1,0,0.8181818182,0.1818181818,-84,0.4215416936,0.1141993039,0.4710743802,0.1530086844,0.4062022977,0.1047900507,0.5833333333,0.1409413187,0.3683473389,0.114173682,0.45,0.06253898939,0.2396878484,0.08347759813,0.4848484848,0.04834532374,1,0.6363636364,1,0.6363636364
US Open,2017/08/30,Hard,1st Round,Federer R.,3,1.03,Tiafoe F.,70,15,0,0.8571428571,0.21875,0.5923304594,0.4658848614,0.8811881188,0.25,0.6358081271,0.4642857143,0.8628158845,0.25,0.5951687389,0.476744186,0.8896103896,0.25,0.6416243655,0.5125,0.9189189189,0.2777777778,0.5941295547,0.4850187266,1,0.4,0.6518518519,0.5,0.92,0.25,0.5857988166,0.4824561404,1,0.3333333333,0.6516853933,0.537037037,1,0,0.5909090909,0.4090909091,1,0,0.5909090909,0.4090909091,-67,0.6383928571,0.126445598,0.6311881188,0.1715224128,0.6128158845,0.1184245529,0.6396103896,0.1291243655,0.6411411411,0.1091108281,0.6,0.1518518519,0.67,0.1033426762,0.6666666667,0.1146483562,1,0.1818181818,1,0.1818181818
US Open,2017/08/30,Hard,1st Round,Sugita Y.,44,1.07,Blancaneaux G.,331,9,0,0.3728813559,0,0.4614334471,0,0.1666666667,0,0.4444444444,0,0.28125,0,0.4457215837,0,0,0,0.4387755102,0,0.4782608696,0,0.4859649123,0,0.3333333333,0,0.48,0,0.4,0,0.4690026954,0,0,0,0.4888888889,0,0,0,0,0,0,0,0,0,-287,0.3728813559,0.4614334471,0.1666666667,0.4444444444,0.28125,0.4457215837,0,0.4387755102,0.4782608696,0.4859649123,0.3333333333,0.48,0.4,0.4690026954,0,0.4888888889,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Monfils G.,22,1.12,Chardy J.,79,6,0,0.6445578231,0.4823529412,0.5312091076,0.495488105,0.6929133858,0.5487804878,0.5545094153,0.4801945796,0.6545961003,0.4678899083,0.5328689595,0.4936708861,0.6923076923,0.5277777778,0.5633802817,0.4696969697,0.5681818182,0.4137931034,0.5356223176,0.477027027,0.7333333333,0.2,0.524691358,0.4020618557,0.6976744186,0.4117647059,0.5539772727,0.4988558352,0.8,0.3333333333,0.5503355705,0.4561403509,0.5,0.5,0.4857142857,0.5142857143,0.5,0.5,0.4857142857,0.5142857143,-57,0.162204882,0.03572100256,0.144132898,0.07431483569,0.186706192,0.03919807344,0.1645299145,0.09368331199,0.1543887147,0.05859529057,0.5333333333,0.1226295024,0.2859097127,0.05512143749,0.4666666667,0.09419521959,0,-0.02857142857,0,-0.02857142857
US Open,2017/08/30,Hard,1st Round,Daniel T.,121,2.37,Paul T.,159,1.57,0,0.2619047619,0.4285714286,0.4421641791,0.4832402235,0.125,0,0.3943661972,0.5,0.1666666667,0.4166666667,0.4365781711,0.4792332268,0,0,0.425,0.5,0.2727272727,0.625,0.4393442623,0.5148514851,0.3333333333,0,0.3846153846,0.5833333333,0,0.625,0.387755102,0.5148514851,0,0,0.1666666667,0.5833333333,0,0,0,0,0,0,0,0,-38,-0.1666666667,-0.04107604436,0.125,-0.1056338028,-0.25,-0.04265505575,0,-0.075,-0.3522727273,-0.07550722285,0.3333333333,-0.1987179487,-0.625,-0.1270963831,0,-0.4166666667,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Thiem D.,8,1.03,De Minaur A.,186,15,0,0.6184738956,0.4,0.5235015773,0.4121621622,0.6818181818,0.3333333333,0.5437125749,0.3333333333,0.5371900826,0.5,0.5080541237,0.4435483871,0.6842105263,0.5,0.5261845387,0.4375,0.6533333333,0.4,0.5364526659,0.4121621622,0.8125,0.3333333333,0.5369649805,0.3333333333,0.5681818182,0.5,0.5102954342,0.4435483871,0.8571428571,0.5,0.5273972603,0.4375,0,0,0,0,0,0,0,0,-178,0.2184738956,0.1113394151,0.3484848485,0.2103792415,0.03719008264,0.06450573661,0.1842105263,0.08868453865,0.2533333333,0.1242905038,0.4791666667,0.2036316472,0.06818181818,0.0667470471,0.3571428571,0.08989726027,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Karlovic I.,38,1.3,Fratangelo B.,135,3.5,1,0.5506445672,0.3823529412,0.5080048865,0.46073903,0.4634146341,0.125,0.6084774122,0.3898305085,0.5424242424,0.3333333333,0.5083074284,0.4535315985,0.4888888889,0,0.6055555556,0.3943661972,0.5111111111,0.4117647059,0.4985141159,0.4764150943,0.5555555556,0,0.5947712418,0.4727272727,0.6046511628,0.4,0.5072347267,0.4828431373,0.7142857143,0,0.5804195804,0.4897959184,0,0,0,0,0,0,0,0,-97,0.168291626,0.04726585649,0.3384146341,0.2186469037,0.2090909091,0.05477582994,0.4888888889,0.2111893584,0.09934640523,0.02209902156,0.5555555556,0.1220439691,0.2046511628,0.02439158943,0.7142857143,0.09062366205,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Berdych T.,18,1.25,Harrison R.,45,4,0,0.6642066421,0.4108910891,0.5471133566,0.4773343665,0.7318435754,0.303030303,0.5563103325,0.4598214286,0.6627906977,0.4383561644,0.5495625652,0.4858772406,0.7471264368,0.3,0.5540069686,0.4832635983,0.6440677966,0.45,0.531372549,0.4924774323,0.6666666667,0.4285714286,0.5743589744,0.4776119403,0.6153846154,0.5757575758,0.527892562,0.53125,0.5,0.6,0.5702479339,0.5779816514,1,0,0.5865384615,0.4134615385,1,0,0.5865384615,0.4134615385,-27,0.253315553,0.06977899003,0.4288132724,0.09648890393,0.2244345333,0.06368532458,0.4471264368,0.07074337031,0.1940677966,0.03889511672,0.2380952381,0.09674703406,0.03962703963,-0.003357438017,-0.1,-0.007733717492,1,0.1730769231,1,0.1730769231
